Index	Name	Name_new
12066	SNP_FB_0651340	FB_0651340
12067	SNP_FB_0651342	FB_0651342
12068	SNP_FB_0651349	FB_0651349
12069	SNP_FB_0651351	FB_0651351
12070	SNP_FB_0651352	FB_0651352
12071	SNP_FB_0651353	FB_0651353
12072	SNP_FB_0651360	FB_0651360
12073	SNP_FB_0651361	FB_0651361
12074	SNP_FB_0651373	FB_0651373
12075	SNP_FB_0652380	FB_0652380
12076	SNP_FB_0652383	FB_0652383
12077	SNP_FB_0652386	FB_0652386
12078	SNP_FB_0652387	FB_0652387
12079	SNP_FB_0652393	FB_0652393
12080	SNP_FB_0653075	FB_0653075
12081	SNP_FB_0653076	FB_0653076
12082	SNP_FB_0653078	FB_0653078
12083	SNP_FB_0653082	FB_0653082
12084	SNP_FB_0653086	FB_0653086
12085	SNP_FB_0653090	FB_0653090
12086	SNP_FB_0653091	FB_0653091
12087	SNP_FB_0653107	FB_0653107
12088	SNP_FB_0653924	FB_0653924
12089	SNP_FB_0653929	FB_0653929
12090	SNP_FB_0653930	FB_0653930
12091	SNP_FB_0654291	FB_0654291
12092	SNP_FB_0654293	FB_0654293
12093	SNP_FB_0654294	FB_0654294
12094	SNP_FB_0654624	FB_0654624
12095	SNP_FB_0654626	FB_0654626
12096	SNP_FB_0654628	FB_0654628
12097	SNP_FB_0654630	FB_0654630
12098	SNP_FB_0654631	FB_0654631
12099	SNP_FB_0654632	FB_0654632
12100	SNP_FB_0654636	FB_0654636
12101	SNP_FB_0654638	FB_0654638
12102	SNP_FB_0655274	FB_0655274
12103	SNP_FB_0655280	FB_0655280
12104	SNP_FB_0655281	FB_0655281
12105	SNP_FB_0655284	FB_0655284
12106	SNP_FB_0655287	FB_0655287
12107	SNP_FB_0655288	FB_0655288
12108	SNP_FB_0655289	FB_0655289
12109	SNP_FB_0655298	FB_0655298
12110	SNP_FB_0655302	FB_0655302
12111	SNP_FB_0655905	FB_0655905
12112	SNP_FB_0655906	FB_0655906
12113	SNP_FB_0655908	FB_0655908
12114	SNP_FB_0655916	FB_0655916
12115	SNP_FB_0655917	FB_0655917
12116	SNP_FB_0655918	FB_0655918
12117	SNP_FB_0655925	FB_0655925
12118	SNP_FB_0655926	FB_0655926
12119	SNP_FB_0655936	FB_0655936
12120	SNP_FB_0656437	FB_0656437
12121	SNP_FB_0656440	FB_0656440
12122	SNP_FB_0656443	FB_0656443
12123	SNP_FB_0656447	FB_0656447
12124	SNP_FB_0656448	FB_0656448
12125	SNP_FB_0656543	FB_0656543
12126	SNP_FB_0656544	FB_0656544
12127	SNP_FB_0656546	FB_0656546
12128	SNP_FB_0656547	FB_0656547
12129	SNP_FB_0656553	FB_0656553
12130	SNP_FB_0656555	FB_0656555
12131	SNP_FB_0656556	FB_0656556
12132	SNP_FB_0657008	FB_0657008
12133	SNP_FB_0657013	FB_0657013
12134	SNP_FB_0657021	FB_0657021
12135	SNP_FB_0657025	FB_0657025
12136	SNP_FB_0657026	FB_0657026
12137	SNP_FB_0657028	FB_0657028
12138	SNP_FB_0657032	FB_0657032
12139	SNP_FB_0657883	FB_0657883
12140	SNP_FB_0657885	FB_0657885
12141	SNP_FB_0657886	FB_0657886
12142	SNP_FB_0657889	FB_0657889
12143	SNP_FB_0657890	FB_0657890
12144	SNP_FB_0657894	FB_0657894
12145	SNP_FB_0657895	FB_0657895
12146	SNP_FB_0657902	FB_0657902
12147	SNP_FB_0657903	FB_0657903
12148	SNP_FB_0657905	FB_0657905
12149	SNP_FB_0658087	FB_0658087
12150	SNP_FB_0658091	FB_0658091
12151	SNP_FB_0658096	FB_0658096
12152	SNP_FB_0658097	FB_0658097
12153	SNP_FB_0658098	FB_0658098
12154	SNP_FB_0658099	FB_0658099
12155	SNP_FB_0658100	FB_0658100
12156	SNP_FB_0658111	FB_0658111
12157	SNP_FB_0658772	FB_0658772
12158	SNP_FB_0658773	FB_0658773
12159	SNP_FB_0658775	FB_0658775
12160	SNP_FB_0658777	FB_0658777
12161	SNP_FB_0659108	FB_0659108
12162	SNP_FB_0659119	FB_0659119
12163	SNP_FB_0659121	FB_0659121
12164	SNP_FB_0659123	FB_0659123
12165	SNP_FB_0659126	FB_0659126
12166	SNP_FB_0659134	FB_0659134
12167	SNP_FB_0659142	FB_0659142
12168	SNP_FB_0659143	FB_0659143
12169	SNP_FB_0659149	FB_0659149
12170	SNP_FB_0659153	FB_0659153
12171	SNP_FB_0659583	FB_0659583
12172	SNP_FB_0659592	FB_0659592
12173	SNP_FB_0659593	FB_0659593
12174	SNP_FB_0659598	FB_0659598
12175	SNP_FB_0659606	FB_0659606
12176	SNP_FB_0659613	FB_0659613
12177	SNP_FB_0659615	FB_0659615
12178	SNP_FB_0659619	FB_0659619
12179	SNP_FB_0659633	FB_0659633
12180	SNP_FB_0659635	FB_0659635
12181	SNP_FB_0659636	FB_0659636
12182	SNP_FB_0659774	FB_0659774
12183	SNP_FB_0659775	FB_0659775
12184	SNP_FB_0659777	FB_0659777
12185	SNP_FB_0659785	FB_0659785
12186	SNP_FB_0659786	FB_0659786
12187	SNP_FB_0659789	FB_0659789
12188	SNP_FB_0659793	FB_0659793
12189	SNP_FB_0659794	FB_0659794
12190	SNP_FB_0659798	FB_0659798
12191	SNP_FB_0660101	FB_0660101
12192	SNP_FB_0660103	FB_0660103
12193	SNP_FB_0660107	FB_0660107
12194	SNP_FB_0660469	FB_0660469
12195	SNP_FB_0660470	FB_0660470
12196	SNP_FB_0660471	FB_0660471
12197	SNP_FB_0660540	FB_0660540
12198	SNP_FB_0660542	FB_0660542
12199	SNP_FB_0660544	FB_0660544
12200	SNP_FB_0660551	FB_0660551
12201	SNP_FB_0660573	FB_0660573
12202	SNP_FB_0660574	FB_0660574
12203	SNP_FB_0660576	FB_0660576
12204	SNP_FB_0660582	FB_0660582
12205	SNP_FB_0661014	FB_0661014
12206	SNP_FB_0661017	FB_0661017
12207	SNP_FB_0661874	FB_0661874
12208	SNP_FB_0662266	FB_0662266
12209	SNP_FB_0662268	FB_0662268
12210	SNP_FB_0662269	FB_0662269
12211	SNP_FB_0662270	FB_0662270
12212	SNP_FB_0662279	FB_0662279
12213	SNP_FB_0663330	FB_0663330
12214	SNP_FB_0663333	FB_0663333
12215	SNP_FB_0663352	FB_0663352
12216	SNP_FB_0663356	FB_0663356
12217	SNP_FB_0663376	FB_0663376
12218	SNP_FB_0663393	FB_0663393
12219	SNP_FB_0663394	FB_0663394
12220	SNP_FB_0664309	FB_0664309
12221	SNP_FB_0664321	FB_0664321
12222	SNP_FB_0664324	FB_0664324
12223	SNP_FB_0664340	FB_0664340
12224	SNP_FB_0664343	FB_0664343
12225	SNP_FB_0664346	FB_0664346
12226	SNP_FB_0664349	FB_0664349
12227	SNP_FB_0665010	FB_0665010
12228	SNP_FB_0665011	FB_0665011
12229	SNP_FB_0665012	FB_0665012
12230	SNP_FB_0665013	FB_0665013
12231	SNP_FB_0665015	FB_0665015
12232	SNP_FB_0665035	FB_0665035
12233	SNP_FB_0665036	FB_0665036
12234	SNP_FB_0665254	FB_0665254
12235	SNP_FB_0665255	FB_0665255
12236	SNP_FB_0665257	FB_0665257
12237	SNP_FB_0665258	FB_0665258
12238	SNP_FB_0665264	FB_0665264
12239	SNP_FB_0665265	FB_0665265
12240	SNP_FB_0665266	FB_0665266
12241	SNP_FB_0665268	FB_0665268
12242	SNP_FB_0665273	FB_0665273
12243	SNP_FB_0665284	FB_0665284
12244	SNP_FB_0665288	FB_0665288
12245	SNP_FB_0665780	FB_0665780
12246	SNP_FB_0665781	FB_0665781
12247	SNP_FB_0665784	FB_0665784
12248	SNP_FB_0666541	FB_0666541
12249	SNP_FB_0666543	FB_0666543
12250	SNP_FB_0666545	FB_0666545
12251	SNP_FB_0666549	FB_0666549
12252	SNP_FB_0666550	FB_0666550
12253	SNP_FB_0666551	FB_0666551
12254	SNP_FB_0666552	FB_0666552
12255	SNP_FB_0666558	FB_0666558
12256	SNP_FB_0666565	FB_0666565
12257	SNP_FB_0666572	FB_0666572
12258	SNP_FB_0666646	FB_0666646
12259	SNP_FB_0666652	FB_0666652
12260	SNP_FB_0666653	FB_0666653
12261	SNP_FB_0666656	FB_0666656
12262	SNP_FB_0666658	FB_0666658
12263	SNP_FB_0666662	FB_0666662
12264	SNP_FB_0666723	FB_0666723
12265	SNP_FB_0666725	FB_0666725
12266	SNP_FB_0666729	FB_0666729
12267	SNP_FB_0666770	FB_0666770
12268	SNP_FB_0666771	FB_0666771
12269	SNP_FB_0666772	FB_0666772
12270	SNP_FB_0666801	FB_0666801
12271	SNP_FB_0666809	FB_0666809
12272	SNP_FB_0666811	FB_0666811
12273	SNP_FB_0666815	FB_0666815
12274	SNP_FB_0666819	FB_0666819
12275	SNP_FB_0666823	FB_0666823
12276	SNP_FB_0666826	FB_0666826
12277	SNP_FB_0666829	FB_0666829
12278	SNP_FB_0666833	FB_0666833
12279	SNP_FB_0667258	FB_0667258
12280	SNP_FB_0667262	FB_0667262
12281	SNP_FB_0667266	FB_0667266
12282	SNP_FB_0667267	FB_0667267
12283	SNP_FB_0667273	FB_0667273
12284	SNP_FB_0667709	FB_0667709
12285	SNP_FB_0667711	FB_0667711
12286	SNP_FB_0667715	FB_0667715
12287	SNP_FB_0667717	FB_0667717
12288	SNP_FB_0667719	FB_0667719
12289	SNP_FB_0667724	FB_0667724
12290	SNP_FB_0667727	FB_0667727
12291	SNP_FB_0667734	FB_0667734
12292	SNP_FB_0667739	FB_0667739
12293	SNP_FB_0667745	FB_0667745
12294	SNP_FB_0668006	FB_0668006
12295	SNP_FB_0668007	FB_0668007
12296	SNP_FB_0668008	FB_0668008
12297	SNP_FB_0668010	FB_0668010
12298	SNP_FB_0668013	FB_0668013
12299	SNP_FB_0668021	FB_0668021
12300	SNP_FB_0668029	FB_0668029
12301	SNP_FB_0668185	FB_0668185
12302	SNP_FB_0668189	FB_0668189
12303	SNP_FB_0668193	FB_0668193
12304	SNP_FB_0668472	FB_0668472
12305	SNP_FB_0668480	FB_0668480
12306	SNP_FB_0668481	FB_0668481
12307	SNP_FB_0668490	FB_0668490
12308	SNP_FB_0668492	FB_0668492
12309	SNP_FB_0668498	FB_0668498
12310	SNP_FB_0668502	FB_0668502
12311	SNP_FB_0668511	FB_0668511
12312	SNP_FB_0668520	FB_0668520
12313	SNP_FB_0668525	FB_0668525
12314	SNP_FB_0668749	FB_0668749
12315	SNP_FB_0668753	FB_0668753
12316	SNP_FB_0668775	FB_0668775
12317	SNP_FB_0668778	FB_0668778
12318	SNP_FB_0668779	FB_0668779
12319	SNP_FB_0669433	FB_0669433
12320	SNP_FB_0669436	FB_0669436
12321	SNP_FB_0669437	FB_0669437
12322	SNP_FB_0669447	FB_0669447
12323	SNP_FB_0670017	FB_0670017
12324	SNP_FB_0670019	FB_0670019
12325	SNP_FB_0670026	FB_0670026
12326	SNP_FB_0670035	FB_0670035
12327	SNP_FB_0670037	FB_0670037
12328	SNP_FB_0670046	FB_0670046
12329	SNP_FB_0670051	FB_0670051
12330	SNP_FB_0670053	FB_0670053
12331	SNP_FB_0670348	FB_0670348
12332	SNP_FB_0670350	FB_0670350
12333	SNP_FB_0670352	FB_0670352
12334	SNP_FB_0670355	FB_0670355
12335	SNP_FB_0670791	FB_0670791
12336	SNP_FB_0670792	FB_0670792
12337	SNP_FB_0670793	FB_0670793
12338	SNP_FB_0670795	FB_0670795
12339	SNP_FB_0670809	FB_0670809
12340	SNP_FB_0670811	FB_0670811
12341	SNP_FB_0670812	FB_0670812
12342	SNP_FB_0670819	FB_0670819
12343	SNP_FB_0670821	FB_0670821
12344	SNP_FB_0671021	FB_0671021
12345	SNP_FB_0671026	FB_0671026
12346	SNP_FB_0671030	FB_0671030
12347	SNP_FB_0671033	FB_0671033
12348	SNP_FB_0671133	FB_0671133
12349	SNP_FB_0671134	FB_0671134
12350	SNP_FB_0671554	FB_0671554
12351	SNP_FB_0671557	FB_0671557
12352	SNP_FB_0671576	FB_0671576
12353	SNP_FB_0672133	FB_0672133
12354	SNP_FB_0672140	FB_0672140
12355	SNP_FB_0672143	FB_0672143
12356	SNP_FB_0672149	FB_0672149
12357	SNP_FB_0672157	FB_0672157
12358	SNP_FB_0672160	FB_0672160
12359	SNP_FB_0672169	FB_0672169
12360	SNP_FB_0672940	FB_0672940
12361	SNP_FB_0672948	FB_0672948
12362	SNP_FB_0672949	FB_0672949
12363	SNP_FB_0672962	FB_0672962
12364	SNP_FB_0672968	FB_0672968
12365	SNP_FB_0672969	FB_0672969
12366	SNP_FB_0672972	FB_0672972
12367	SNP_FB_0672973	FB_0672973
12368	SNP_FB_0673509	FB_0673509
12369	SNP_FB_0673521	FB_0673521
12370	SNP_FB_0673798	FB_0673798
12371	SNP_FB_0673800	FB_0673800
12372	SNP_FB_0673802	FB_0673802
12373	SNP_FB_0673806	FB_0673806
12374	SNP_FB_0673808	FB_0673808
12375	SNP_FB_0673809	FB_0673809
12376	SNP_FB_0674140	FB_0674140
12377	SNP_FB_0674142	FB_0674142
12378	SNP_FB_0674147	FB_0674147
12379	SNP_FB_0674168	FB_0674168
12380	SNP_FB_0674514	FB_0674514
12381	SNP_FB_0674518	FB_0674518
12382	SNP_FB_0674520	FB_0674520
12383	SNP_FB_0674524	FB_0674524
12384	SNP_FB_0674533	FB_0674533
12385	SNP_FB_0674534	FB_0674534
12386	SNP_FB_0674537	FB_0674537
12387	SNP_FB_0674538	FB_0674538
12388	SNP_FB_0674547	FB_0674547
12389	SNP_FB_0674548	FB_0674548
12390	SNP_FB_0674555	FB_0674555
12391	SNP_FB_0675013	FB_0675013
12392	SNP_FB_0675014	FB_0675014
12393	SNP_FB_0675024	FB_0675024
12394	SNP_FB_0675027	FB_0675027
12395	SNP_FB_0675032	FB_0675032
12396	SNP_FB_0675044	FB_0675044
12397	SNP_FB_0675046	FB_0675046
12398	SNP_FB_0676097	FB_0676097
12399	SNP_FB_0676100	FB_0676100
12400	SNP_FB_0676791	FB_0676791
12401	SNP_FB_0676793	FB_0676793
12402	SNP_FB_0676802	FB_0676802
12403	SNP_FB_0676804	FB_0676804
12404	SNP_FB_0676805	FB_0676805
12405	SNP_FB_0676807	FB_0676807
12406	SNP_FB_0676808	FB_0676808
12407	SNP_FB_0676812	FB_0676812
12408	SNP_FB_0677173	FB_0677173
12409	SNP_FB_0677176	FB_0677176
12410	SNP_FB_0677178	FB_0677178
12411	SNP_FB_0677189	FB_0677189
12412	SNP_FB_0677196	FB_0677196
12413	SNP_FB_0677198	FB_0677198
12414	SNP_FB_0677200	FB_0677200
12415	SNP_FB_0677202	FB_0677202
12416	SNP_FB_0677206	FB_0677206
12417	SNP_FB_0677210	FB_0677210
12418	SNP_FB_0677452	FB_0677452
12419	SNP_FB_0677455	FB_0677455
12420	SNP_FB_0677460	FB_0677460
12421	SNP_FB_0677857	FB_0677857
12422	SNP_FB_0677858	FB_0677858
12423	SNP_FB_0677863	FB_0677863
12424	SNP_FB_0677865	FB_0677865
12425	SNP_FB_0677866	FB_0677866
12426	SNP_FB_0677867	FB_0677867
12427	SNP_FB_0677868	FB_0677868
12428	SNP_FB_0678385	FB_0678385
12429	SNP_FB_0678387	FB_0678387
12430	SNP_FB_0678402	FB_0678402
12431	SNP_FB_0678404	FB_0678404
12432	SNP_FB_0679046	FB_0679046
12433	SNP_FB_0679062	FB_0679062
12434	SNP_FB_0679063	FB_0679063
12435	SNP_FB_0679068	FB_0679068
12436	SNP_FB_0679070	FB_0679070
12437	SNP_FB_0679077	FB_0679077
12438	SNP_FB_0679078	FB_0679078
12439	SNP_FB_0679083	FB_0679083
12440	SNP_FB_0679084	FB_0679084
12441	SNP_FB_0679092	FB_0679092
12442	SNP_FB_0679097	FB_0679097
12443	SNP_FB_0679410	FB_0679410
12444	SNP_FB_0679411	FB_0679411
12445	SNP_FB_0679420	FB_0679420
12446	SNP_FB_0679434	FB_0679434
12447	SNP_FB_0679730	FB_0679730
12448	SNP_FB_0679736	FB_0679736
12449	SNP_FB_0679742	FB_0679742
12450	SNP_FB_0679753	FB_0679753
12451	SNP_FB_0679755	FB_0679755
12452	SNP_FB_0680218	FB_0680218
12453	SNP_FB_0680612	FB_0680612
12454	SNP_FB_0680614	FB_0680614
12455	SNP_FB_0680617	FB_0680617
12456	SNP_FB_0680618	FB_0680618
12457	SNP_FB_0680619	FB_0680619
12458	SNP_FB_0680630	FB_0680630
12459	SNP_FB_0680632	FB_0680632
12460	SNP_FB_0680637	FB_0680637
12461	SNP_FB_0680639	FB_0680639
12462	SNP_FB_0680641	FB_0680641
12463	SNP_FB_0680998	FB_0680998
12464	SNP_FB_0680999	FB_0680999
12465	SNP_FB_0681006	FB_0681006
12466	SNP_FB_0681284	FB_0681284
12467	SNP_FB_0681286	FB_0681286
12468	SNP_FB_0681295	FB_0681295
12469	SNP_FB_0681679	FB_0681679
12470	SNP_FB_0681682	FB_0681682
12471	SNP_FB_0681688	FB_0681688
12472	SNP_FB_0681689	FB_0681689
12473	SNP_FB_0681691	FB_0681691
12474	SNP_FB_0681695	FB_0681695
12475	SNP_FB_0681696	FB_0681696
12476	SNP_FB_0681700	FB_0681700
12477	SNP_FB_0681943	FB_0681943
12478	SNP_FB_0681944	FB_0681944
12479	SNP_FB_0681947	FB_0681947
12480	SNP_FB_0681961	FB_0681961
12481	SNP_FB_0681963	FB_0681963
12482	SNP_FB_0681964	FB_0681964
12483	SNP_FB_0681965	FB_0681965
12484	SNP_FB_0682391	FB_0682391
12485	SNP_FB_0682393	FB_0682393
12486	SNP_FB_0682394	FB_0682394
12487	SNP_FB_0682396	FB_0682396
12488	SNP_FB_0682398	FB_0682398
12489	SNP_FB_0682399	FB_0682399
12490	SNP_FB_0682401	FB_0682401
12491	SNP_FB_0682938	FB_0682938
12492	SNP_FB_0682939	FB_0682939
12493	SNP_FB_0682940	FB_0682940
12494	SNP_FB_0682941	FB_0682941
12495	SNP_FB_0682944	FB_0682944
12496	SNP_FB_0682945	FB_0682945
12497	SNP_FB_0682946	FB_0682946
12498	SNP_FB_0682956	FB_0682956
12499	SNP_FB_0682960	FB_0682960
12500	SNP_FB_0683249	FB_0683249
12501	SNP_FB_0683254	FB_0683254
12502	SNP_FB_0683257	FB_0683257
12503	SNP_FB_0683259	FB_0683259
12504	SNP_FB_0683262	FB_0683262
12505	SNP_FB_0683264	FB_0683264
12506	SNP_FB_0683269	FB_0683269
12507	SNP_FB_0683272	FB_0683272
12508	SNP_FB_0683466	FB_0683466
12509	SNP_FB_0683478	FB_0683478
12510	SNP_FB_0683487	FB_0683487
12511	SNP_FB_0683490	FB_0683490
12512	SNP_FB_0683494	FB_0683494
12513	SNP_FB_0683497	FB_0683497
12514	SNP_FB_0683509	FB_0683509
12515	SNP_FB_0684179	FB_0684179
12516	SNP_FB_0684182	FB_0684182
12517	SNP_FB_0684186	FB_0684186
12518	SNP_FB_0684212	FB_0684212
12519	SNP_FB_0684221	FB_0684221
12520	SNP_FB_0684768	FB_0684768
12521	SNP_FB_0684769	FB_0684769
12522	SNP_FB_0684770	FB_0684770
12523	SNP_FB_0684772	FB_0684772
12524	SNP_FB_0684778	FB_0684778
12525	SNP_FB_0684785	FB_0684785
12526	SNP_FB_0685096	FB_0685096
12527	SNP_FB_0685098	FB_0685098
12528	SNP_FB_0685099	FB_0685099
12529	SNP_FB_0685101	FB_0685101
12530	SNP_FB_0685103	FB_0685103
12531	SNP_FB_0685112	FB_0685112
12532	SNP_FB_0685113	FB_0685113
12533	SNP_FB_0685114	FB_0685114
12534	SNP_FB_0685118	FB_0685118
12535	SNP_FB_0685122	FB_0685122
12536	SNP_FB_0685570	FB_0685570
12537	SNP_FB_0685573	FB_0685573
12538	SNP_FB_0685576	FB_0685576
12539	SNP_FB_0685588	FB_0685588
12540	SNP_FB_0685650	FB_0685650
12541	SNP_FB_0685651	FB_0685651
12542	SNP_FB_0685652	FB_0685652
12543	SNP_FB_0685657	FB_0685657
12544	SNP_FB_0685669	FB_0685669
12545	SNP_FB_0685673	FB_0685673
12546	SNP_FB_0685678	FB_0685678
12547	SNP_FB_0685683	FB_0685683
12548	SNP_FB_0685723	FB_0685723
12549	SNP_FB_0685724	FB_0685724
12550	SNP_FB_0685731	FB_0685731
12551	SNP_FB_0685737	FB_0685737
12552	SNP_FB_0685738	FB_0685738
12553	SNP_FB_0685741	FB_0685741
12554	SNP_FB_0685746	FB_0685746
12555	SNP_FB_0685753	FB_0685753
12556	SNP_FB_0685755	FB_0685755
12557	SNP_FB_0686513	FB_0686513
12558	SNP_FB_0686528	FB_0686528
12559	SNP_FB_0686534	FB_0686534
12560	SNP_FB_0686536	FB_0686536
12561	SNP_FB_0686538	FB_0686538
12562	SNP_FB_0686539	FB_0686539
12563	SNP_FB_0686541	FB_0686541
12564	SNP_FB_0686545	FB_0686545
12565	SNP_FB_0687223	FB_0687223
12566	SNP_FB_0687224	FB_0687224
12567	SNP_FB_0687225	FB_0687225
12568	SNP_FB_0687229	FB_0687229
12569	SNP_FB_0687235	FB_0687235
12570	SNP_FB_0687236	FB_0687236
12571	SNP_FB_0687237	FB_0687237
12572	SNP_FB_0687241	FB_0687241
12573	SNP_FB_0687247	FB_0687247
12574	SNP_FB_0687256	FB_0687256
12575	SNP_FB_0688045	FB_0688045
12576	SNP_FB_0688048	FB_0688048
12577	SNP_FB_0688049	FB_0688049
12578	SNP_FB_0688050	FB_0688050
12579	SNP_FB_0688056	FB_0688056
12580	SNP_FB_0688059	FB_0688059
12581	SNP_FB_0688073	FB_0688073
12582	SNP_FB_0688075	FB_0688075
12583	SNP_FB_0688076	FB_0688076
12584	SNP_FB_0688078	FB_0688078
12585	SNP_FB_0688420	FB_0688420
12586	SNP_FB_0688423	FB_0688423
12587	SNP_FB_0688428	FB_0688428
12588	SNP_FB_0688429	FB_0688429
12589	SNP_FB_0688432	FB_0688432
12590	SNP_FB_0688459	FB_0688459
12591	SNP_FB_0688807	FB_0688807
12592	SNP_FB_0688810	FB_0688810
12593	SNP_FB_0688812	FB_0688812
12594	SNP_FB_0688820	FB_0688820
12595	SNP_FB_0688821	FB_0688821
12596	SNP_FB_0688824	FB_0688824
12597	SNP_FB_0688833	FB_0688833
12598	SNP_FB_0688834	FB_0688834
12599	SNP_FB_0688837	FB_0688837
12600	SNP_FB_0689281	FB_0689281
12601	SNP_FB_0689282	FB_0689282
12602	SNP_FB_0689284	FB_0689284
12603	SNP_FB_0689287	FB_0689287
12604	SNP_FB_0690038	FB_0690038
12605	SNP_FB_0690042	FB_0690042
12606	SNP_FB_0690046	FB_0690046
12607	SNP_FB_0690054	FB_0690054
12608	SNP_FB_0690055	FB_0690055
12609	SNP_FB_0690673	FB_0690673
12610	SNP_FB_0690677	FB_0690677
12611	SNP_FB_0690679	FB_0690679
12612	SNP_FB_0690680	FB_0690680
12613	SNP_FB_0690682	FB_0690682
12614	SNP_FB_0690684	FB_0690684
12615	SNP_FB_0690691	FB_0690691
12616	SNP_FB_0690694	FB_0690694
12617	SNP_FB_0690702	FB_0690702
12618	SNP_FB_0690906	FB_0690906
12619	SNP_FB_0690913	FB_0690913
12620	SNP_FB_0690914	FB_0690914
12621	SNP_FB_0690918	FB_0690918
12622	SNP_FB_0691039	FB_0691039
12623	SNP_FB_0691040	FB_0691040
12624	SNP_FB_0691041	FB_0691041
12625	SNP_FB_0691042	FB_0691042
12626	SNP_FB_0691048	FB_0691048
12627	SNP_FB_0691049	FB_0691049
12628	SNP_FB_0691051	FB_0691051
12629	SNP_FB_0691763	FB_0691763
12630	SNP_FB_0691765	FB_0691765
12631	SNP_FB_0691766	FB_0691766
12632	SNP_FB_0691770	FB_0691770
12633	SNP_FB_0691773	FB_0691773
12634	SNP_FB_0691778	FB_0691778
12635	SNP_FB_0691784	FB_0691784
12636	SNP_FB_0691937	FB_0691937
12637	SNP_FB_0691940	FB_0691940
12638	SNP_FB_0691941	FB_0691941
12639	SNP_FB_0691946	FB_0691946
12640	SNP_FB_0691955	FB_0691955
12641	SNP_FB_0691956	FB_0691956
12642	SNP_FB_0691957	FB_0691957
12643	SNP_FB_0691960	FB_0691960
12644	SNP_FB_0691964	FB_0691964
12645	SNP_FB_0691968	FB_0691968
12646	SNP_FB_0691971	FB_0691971
12647	SNP_FB_0692514	FB_0692514
12648	SNP_FB_0692516	FB_0692516
12649	SNP_FB_0692521	FB_0692521
12650	SNP_FB_0692531	FB_0692531
12651	SNP_FB_0692535	FB_0692535
12652	SNP_FB_0692547	FB_0692547
12653	SNP_FB_0693089	FB_0693089
12654	SNP_FB_0693090	FB_0693090
12655	SNP_FB_0693099	FB_0693099
12656	SNP_FB_0693106	FB_0693106
12657	SNP_FB_0693111	FB_0693111
12658	SNP_FB_0693114	FB_0693114
12659	SNP_FB_0693130	FB_0693130
12660	SNP_FB_0693132	FB_0693132
12661	SNP_FB_0693652	FB_0693652
12662	SNP_FB_0693656	FB_0693656
12663	SNP_FB_0693659	FB_0693659
12664	SNP_FB_0693660	FB_0693660
12665	SNP_FB_0693661	FB_0693661
12666	SNP_FB_0693667	FB_0693667
12667	SNP_FB_0693670	FB_0693670
12668	SNP_FB_0693776	FB_0693776
12669	SNP_FB_0693777	FB_0693777
12670	SNP_FB_0693781	FB_0693781
12671	SNP_FB_0693782	FB_0693782
12672	SNP_FB_0693784	FB_0693784
12673	SNP_FB_0694676	FB_0694676
12674	SNP_FB_0694680	FB_0694680
12675	SNP_FB_0694682	FB_0694682
12676	SNP_FB_0694687	FB_0694687
12677	SNP_FB_0694688	FB_0694688
12678	SNP_FB_0694693	FB_0694693
12679	SNP_FB_0694694	FB_0694694
12680	SNP_FB_0694696	FB_0694696
12681	SNP_FB_0696421	FB_0696421
12682	SNP_FB_0696422	FB_0696422
12683	SNP_FB_0696431	FB_0696431
12684	SNP_FB_0696437	FB_0696437
12685	SNP_FB_0696445	FB_0696445
12686	SNP_FB_0696557	FB_0696557
12687	SNP_FB_0696562	FB_0696562
12688	SNP_FB_0696565	FB_0696565
12689	SNP_FB_0696567	FB_0696567
12690	SNP_FB_0696570	FB_0696570
12691	SNP_FB_0696573	FB_0696573
12692	SNP_FB_0696576	FB_0696576
12693	SNP_FB_0696908	FB_0696908
12694	SNP_FB_0696910	FB_0696910
12695	SNP_FB_0696912	FB_0696912
12696	SNP_FB_0696913	FB_0696913
12697	SNP_FB_0696914	FB_0696914
12698	SNP_FB_0696918	FB_0696918
12699	SNP_FB_0696921	FB_0696921
12700	SNP_FB_0697169	FB_0697169
12701	SNP_FB_0697187	FB_0697187
12702	SNP_FB_0697476	FB_0697476
12703	SNP_FB_0697477	FB_0697477
12704	SNP_FB_0697478	FB_0697478
12705	SNP_FB_0697485	FB_0697485
12706	SNP_FB_0698132	FB_0698132
12707	SNP_FB_0698135	FB_0698135
12708	SNP_FB_0698141	FB_0698141
12709	SNP_FB_0698909	FB_0698909
12710	SNP_FB_0698911	FB_0698911
12711	SNP_FB_0698912	FB_0698912
12712	SNP_FB_0698914	FB_0698914
12713	SNP_FB_0699126	FB_0699126
12714	SNP_FB_0699127	FB_0699127
12715	SNP_FB_0699135	FB_0699135
12716	SNP_FB_0699139	FB_0699139
12717	SNP_FB_0699140	FB_0699140
12718	SNP_FB_0699141	FB_0699141
12719	SNP_FB_0699143	FB_0699143
12720	SNP_FB_0699147	FB_0699147
12721	SNP_FB_0699337	FB_0699337
12722	SNP_FB_0699339	FB_0699339
12723	SNP_FB_0699343	FB_0699343
12724	SNP_FB_0699344	FB_0699344
12725	SNP_FB_0699350	FB_0699350
12726	SNP_FB_0699351	FB_0699351
12727	SNP_FB_0699892	FB_0699892
12728	SNP_FB_0699897	FB_0699897
12729	SNP_FB_0699905	FB_0699905
12730	SNP_FB_0699908	FB_0699908
12731	SNP_FB_0699920	FB_0699920
